,amount,mc_weeks_signup,mc_atm_br_tx_out_count_lifetime,mc_credit_transfer_out_br_sum_last_30d,mc_billpay_br_sum_last_15d,mc_billpay_br_count_last_1y,mc_credit_transfer_out_br_sum_last_1y,mc_pur_br_count_last_1y,mc_billpay_br_count_last_15d,mc_atm_br_tx_out_count_last_1y,mc_sanction_count_last_2d,mc_credit_transfer_in_rounded_amounts_br_sum_last_30d,mc_pur_br_sum_last_15d,mc_credit_transfer_in_br_sum_last_180d,mc_credit_transfer_out_br_count_lifetime,mc_credit_transfer_out_br_count_sanction_last_30d,mc_credit_transfer_out_br_count_last_15d,mc_pur_br_count_last_15d,mc_credit_transfer_in_br_sum_last_120d,mc_pur_br_count_lifetime,mc_credit_transfer_in_br_count_last_30d,mc_credit_transfer_in_br_sum_last_90d,mc_credit_transfer_out_br_count_last_1y,mc_billpay_br_sum_last_1y,mc_credit_transfer_out_rounded_amounts_br_sum_last_30d,mc_credit_transfer_out_br_sum_last_15d,mc_credit_transfer_in_br_count_sanction_last_30d,mc_credit_transfer_in_br_sum_last_15d,mc_billpay_br_count_lifetime,mc_atm_br_tx_out_count_last_15d,mc_credit_transfer_out_rounded_amounts_br_count_last_30d,mc_credit_transfer_in_br_sum_last_60d,mc_pur_br_sum_last_1y,mc_chip_tx_succ_count_30d,mc_chip_tx_decl_ext_count_7d,mc_chip_tx_amount_local_decl_ext_sum_15d,mc_chip_tx_amount_succ_sum_7d,mc_chip_tx_amount_local_succ_sum_15d,mc_chip_tx_amount_decl_ext_sum_30d,mc_chip_tx_amount_succ_sum_30d,mc_chip_tx_succ_count_7d,decline_ext_rate_30d,mc_tx_cp_mean_decl_ext_last_31d_mw,mc_tx_amount_sum_last_60m,mc_tx_amount_decl_ext_sum_lifetime,mc_tx_amount_succ_sum_last_30d,mc_tx_succ_count_last_24h,mc_tx_amount_succ_sum_last_14d,mc_tx_amount_fail_sum_last_60m,mc_tx_amount_succ_sum_last_60m,mc_tx_amount_succ_sum_last_2d,mc_tx_amount_succ_sum_last_90d,mc_tx_amount_fail_sum_last_14d,mc_tx_amount_succ_sum_lifetime,mc_tx_amount_pend_sum_last_2d,mc_tx_amount_decl_int_sum_lifetime,mc_tx_amount_sum_last_24h,mc_tx_amount_sum_lifetime,mc_tx_succ_count_last_14d,mc_tx_succ_count_lifetime,mc_tx_amount_succ_sum_last_24h,mc_tx_amount_decl_ext_sum_last_14d,mc_tx_amount_decl_ext_sum_last_24h,mc_tx_amount_decl_ext_sum_last_60m,mc_tx_succ_count_last_2d,mc_tx_amount_fail_sum_lifetime,mc_tx_succ_count_last_30d,mc_tx_amount_sum_last_2d,mc_tx_succ_count_last_365d,mc_tx_succ_count_last_60m,mc_tx_amount_sum_last_14d,mc_tx_cp_sum_decl_ext_last_24h,mc_tx_cp_dbt_sum_sq_decl_ext_last_30d,mc_tx_count_decl_ext_last_30d,mc_tx_cp_sum_decl_ext_last_30d,mc_tx_cp_count_decl_ext_last_24h,mc_tx_cp_dbt_sum_sq_fail_last_24h,mc_tx_cp_count_decl_ext_last_30d,mc_tx_cp_dbt_sum_sq_fail_last_14d,mc_merchants_ip_count_dist_shared_last_15d,mcc_sum_succ_1y,mcc_sum_sq_succ_30d,mcc_count_succ_1y,mcc_sum_sq_succ_1y,mcc_sum_succ_30d,is_legal_entity,is_mei,is_person,anomaly_score,actual_fraud
898685,147.0,273.57142857142856,0.0,396485.6346875027,0.0,0.0,1394119.7521132194,1.0,0.0,0.0,0.0,0.0,0.0,262552.5232256528,439.0,0.0,45.0,0.0,233659.89811331703,1.0,3205.0,211262.5157306004,425.0,0.0,28000.0,221817.6814313364,0.0,44977.33498130487,0.0,0.0,3,170440.62799166667,105.8353101861836,6394,103,38244.2,52891.073681581416,675521.3,14263.798601409471,216118.98613902187,1494,0.046,190.0,2203.9463328711163,306095.5867987466,412105.742893046,481,208262.0054984745,0.0,2203.9463328711163,36768.24114658997,944379.8652115922,13241.234620647358,4451373.5667357845,0.0,33919.33632754761,16102.870741670737,4829112.384220451,6951,190955,15139.80436982349,11604.7833024189,753.5696885657535,0.0,1117,377738.8174846645,13815,39675.703132055234,69440,67,221503.24011912185,4021.5,11645781.75,675.0,130498.4,33.0,544563.0,675.0,5761511.0,0.0,155209694.27000007,11399024464.2301,1485484,464120285951.2765,6461065.35,0,0,1,0.7606636124610369,0
898715,154.0,273.57142857142856,0.0,396485.6346875027,0.0,0.0,1394119.7521132194,1.0,0.0,0.0,0.0,0.0,0.0,262552.5232256528,439.0,0.0,45.0,0.0,233659.89811331703,1.0,3205.0,211262.5157306004,425.0,0.0,28000.0,221817.6814313364,0.0,44977.33498130487,0.0,0.0,3,170440.62799166667,105.8353101861836,6394,103,38244.2,52891.073681581416,675521.3,14263.798601409471,216118.98613902187,1494,0.046,189.705,3372.949068695423,306095.5867987466,412105.742893046,586,208262.0054984745,31.949181126559985,3340.999887568864,40371.31426430537,944379.8652115922,13241.234620647358,4451373.5667357845,0.0,33919.33632754761,19475.81981036616,4829112.384220451,6951,190955,18480.80425739236,11604.7833024189,785.5188696923134,31.949181126559985,1227,377738.8174846645,13815,43282.52395430161,69440,105,221503.24011912185,4192.0,11645781.75,675.0,130498.4,35.0,567613.25,675.0,5761511.0,0.0,155209694.27000007,11399024464.2301,1485484,464120285951.2765,6461065.35,0,0,1,0.7902789161293118,0
898783,242.0,273.57142857142856,0.0,396485.6346875027,0.0,0.0,1394119.7521132194,1.0,0.0,0.0,0.0,0.0,0.0,262552.5232256528,439.0,0.0,45.0,0.0,233659.89811331703,1.0,3205.0,211262.5157306004,425.0,0.0,28000.0,221817.6814313364,0.0,44977.33498130487,0.0,0.0,3,170440.62799166667,105.8353101861836,6394,103,38244.2,52891.073681581416,675521.3,14263.798601409471,216118.98613902187,1494,0.046,191.659,2204.774575572462,306095.5867987466,412105.742893046,312,208262.0054984745,191.88247198590864,2012.8921035865533,27795.58065114343,944379.8652115922,13241.234620647358,4451373.5667357845,0.0,33919.33632754761,11440.473975063704,4829112.384220451,6951,190955,10485.941009247892,11604.7833024189,755.2007857564255,34.29149645841922,828,377738.8174846645,13815,30080.08045094741,69440,65,221503.24011912185,4046.5,11645781.75,675.0,130498.4,27.0,376666.75,675.0,5761511.0,0.0,155209694.27000007,11399024464.2301,1485484,464120285951.2765,6461065.35,0,0,1,0.7445107936583235,0
898832,275.0,273.57142857142856,0.0,396485.6346875027,0.0,0.0,1394119.7521132194,1.0,0.0,0.0,0.0,0.0,0.0,262552.5232256528,439.0,0.0,45.0,0.0,233659.89811331703,1.0,3205.0,211262.5157306004,425.0,0.0,28000.0,221817.6814313364,0.0,44977.33498130487,0.0,0.0,3,170440.62799166667,105.8353101861836,6394,103,38244.2,52891.073681581416,675521.3,14263.798601409471,216118.98613902187,1494,0.046,192.179,2638.477682419518,306095.5867987466,412105.742893046,381,208262.0054984745,86.94674511861486,2551.5309373009027,22493.234588107047,944379.8652115922,13241.234620647358,4451373.5667357845,0.0,33919.33632754761,15195.884025115569,4829112.384220451,6951,190955,13901.674328202733,11604.7833024189,1252.4684923809305,86.94674511861486,647,377738.8174846645,13815,24446.062536919755,69440,65,221503.24011912185,6717.5,11645781.75,675.0,130498.4,39.0,310091.5,675.0,5761511.0,0.0,155209694.27000007,11399024464.2301,1485484,464120285951.2765,6461065.35,0,0,1,0.7812278084439207,0
899036,160.0,273.57142857142856,0.0,396485.6346875027,0.0,0.0,1394119.7521132194,1.0,0.0,0.0,0.0,0.0,0.0,262552.5232256528,439.0,0.0,45.0,0.0,233659.89811331703,1.0,3205.0,211262.5157306004,425.0,0.0,28000.0,221817.6814313364,0.0,44977.33498130487,0.0,0.0,3,170440.62799166667,105.8353101861836,6394,103,38244.2,52891.073681581416,675521.3,14263.798601409471,216118.98613902187,1494,0.046,190.571,1723.1945433422034,306095.5867987466,412105.742893046,324,208262.0054984745,119.6454671513698,1603.5490761908334,32279.240659388382,944379.8652115922,13241.234620647358,4451373.5667357845,0.0,33919.33632754761,11056.571599895073,4829112.384220451,6951,190955,10339.167260053224,11604.7833024189,507.9076565603568,119.6454671513698,963,377738.8174846645,13815,34846.879536507506,69440,52,221503.24011912185,2710.5,11645781.75,675.0,130498.4,24.0,168157.0,675.0,5761511.0,0.0,155209694.27000007,11399024464.2301,1485484,464120285951.2765,6461065.35,0,0,1,0.7439102438930474,0
899044,229.0,273.57142857142856,0.0,396485.6346875027,0.0,0.0,1394119.7521132194,1.0,0.0,0.0,0.0,0.0,0.0,262552.5232256528,439.0,0.0,45.0,0.0,233659.89811331703,1.0,3205.0,211262.5157306004,425.0,0.0,28000.0,221817.6814313364,0.0,44977.33498130487,0.0,0.0,3,170440.62799166667,105.8353101861836,6394,103,38244.2,52891.073681581416,675521.3,14263.798601409471,216118.98613902187,1494,0.046,189.76,3165.513622905969,306095.5867987466,412105.742893046,564,208262.0054984745,3.747704530974778,3161.7659183749947,40371.31426430537,944379.8652115922,13241.234620647358,4451373.5667357845,0.0,33919.33632754761,18864.56920136417,4829112.384220451,6951,190955,17897.755124985957,11604.7833024189,757.3173930967282,3.747704530974778,1227,377738.8174846645,13815,43282.52395430161,69440,93,221503.24011912185,4041.5,11645781.75,675.0,130498.4,34.0,544963.0,675.0,5761511.0,0.0,155209694.27000007,11399024464.2301,1485484,464120285951.2765,6461065.35,0,0,1,0.7878127305507455,0
899199,100.0,273.57142857142856,0.0,396485.6346875027,0.0,0.0,1394119.7521132194,1.0,0.0,0.0,0.0,0.0,0.0,262552.5232256528,439.0,0.0,45.0,0.0,233659.89811331703,1.0,3205.0,211262.5157306004,425.0,0.0,28000.0,221817.6814313364,0.0,44977.33498130487,0.0,0.0,3,170440.62799166667,105.8353101861836,6394,103,38244.2,52891.073681581416,675521.3,14263.798601409471,216118.98613902187,1494,0.046,189.76,2605.15309373009,306095.5867987466,412105.742893046,501,208262.0054984745,3.747704530974778,2601.4053891991152,36768.24114658997,944379.8652115922,13241.234620647358,4451373.5667357845,0.0,33919.33632754761,16753.112468612984,4829112.384220451,6951,190955,15786.298392234768,11604.7833024189,757.3173930967282,3.747704530974778,1117,377738.8174846645,13815,39675.703132055234,69440,77,221503.24011912185,4041.5,11645781.75,675.0,130498.4,34.0,544963.0,675.0,5761511.0,0.0,155209694.27000007,11399024464.2301,1485484,464120285951.2765,6461065.35,0,0,1,0.7694050111478756,0
899275,192.0,273.57142857142856,0.0,396485.6346875027,0.0,0.0,1394119.7521132194,1.0,0.0,0.0,0.0,0.0,0.0,262552.5232256528,439.0,0.0,45.0,0.0,233659.89811331703,1.0,3205.0,211262.5157306004,425.0,0.0,28000.0,221817.6814313364,0.0,44977.33498130487,0.0,0.0,3,170440.62799166667,105.8353101861836,6394,103,38244.2,52891.073681581416,675521.3,14263.798601409471,216118.98613902187,1494,0.046,191.876,2403.590300940674,306095.5867987466,412105.742893046,358,208262.0054984745,91.4439905557846,2312.146310384889,25306.355301669984,944379.8652115922,13241.234620647358,4451373.5667357845,0.0,33919.33632754761,13183.85278875812,4829112.384220451,6951,190955,12251.685798703878,11604.7833024189,890.4257855223336,91.4439905557846,740,377738.8174846645,13815,27355.124486475648,69440,75,221503.24011912185,4774.5,11645781.75,675.0,130498.4,30.0,268231.5,675.0,5761511.0,0.0,155209694.27000007,11399024464.2301,1485484,464120285951.2765,6461065.35,0,0,1,0.7509644094427359,0
899294,213.0,273.57142857142856,0.0,396485.6346875027,0.0,0.0,1394119.7521132194,1.0,0.0,0.0,0.0,0.0,0.0,262552.5232256528,439.0,0.0,45.0,0.0,233659.89811331703,1.0,3205.0,211262.5157306004,425.0,0.0,28000.0,221817.6814313364,0.0,44977.33498130487,0.0,0.0,3,170440.62799166667,105.8353101861836,6394,103,38244.2,52891.073681581416,675521.3,14263.798601409471,216118.98613902187,1494,0.046,190.0,2248.1692463366185,306095.5867987466,412105.742893046,465,208262.0054984745,161.52606528501292,2086.6431810516056,36768.24114658997,944379.8652115922,13241.234620647358,4451373.5667357845,0.0,33919.33632754761,15537.810591013014,4829112.384220451,6951,190955,14574.744219165766,11604.7833024189,753.5696885657535,161.52606528501292,1117,377738.8174846645,13815,39675.703132055234,69440,69,221503.24011912185,4021.5,11645781.75,675.0,130498.4,33.0,544563.0,675.0,5761511.0,0.0,155209694.27000007,11399024464.2301,1485484,464120285951.2765,6461065.35,0,0,1,0.7608581505053891,0
899589,236.0,273.57142857142856,0.0,396485.6346875027,0.0,0.0,1394119.7521132194,1.0,0.0,0.0,0.0,0.0,0.0,262552.5232256528,439.0,0.0,45.0,0.0,233659.89811331703,1.0,3205.0,211262.5157306004,425.0,0.0,28000.0,221817.6814313364,0.0,44977.33498130487,0.0,0.0,3,170440.62799166667,105.8353101861836,6394,103,38244.2,52891.073681581416,675521.3,14263.798601409471,216118.98613902187,1494,0.046,189.76,2609.6503391672595,306095.5867987466,412105.742893046,499,208262.0054984745,3.747704530974778,2605.902634636285,36768.24114658997,944379.8652115922,13241.234620647358,4451373.5667357845,0.0,33919.33632754761,16701.394146085535,4829112.384220451,6951,190955,15734.580069707314,11604.7833024189,757.3173930967282,3.747704530974778,1117,377738.8174846645,13815,39675.703132055234,69440,77,221503.24011912185,4041.5,11645781.75,675.0,130498.4,34.0,544963.0,675.0,5761511.0,0.0,155209694.27000007,11399024464.2301,1485484,464120285951.2765,6461065.35,0,0,1,0.7700478360162709,0
899605,134.0,273.57142857142856,0.0,396485.6346875027,0.0,0.0,1394119.7521132194,1.0,0.0,0.0,0.0,0.0,0.0,262552.5232256528,439.0,0.0,45.0,0.0,233659.89811331703,1.0,3205.0,211262.5157306004,425.0,0.0,28000.0,221817.6814313364,0.0,44977.33498130487,0.0,0.0,3,170440.62799166667,105.8353101861836,6394,103,38244.2,52891.073681581416,675521.3,14263.798601409471,216118.98613902187,1494,0.046,189.76,3309.238091668852,306095.5867987466,412105.742893046,575,208262.0054984745,3.747704530974778,3305.4903871378774,40371.31426430537,944379.8652115922,13241.234620647358,4451373.5667357845,0.0,33919.33632754761,19174.504366075784,4829112.384220451,6951,190955,18207.69028969757,11604.7833024189,757.3173930967282,3.747704530974778,1227,377738.8174846645,13815,43282.52395430161,69440,99,221503.24011912185,4041.5,11645781.75,675.0,130498.4,34.0,544963.0,675.0,5761511.0,0.0,155209694.27000007,11399024464.2301,1485484,464120285951.2765,6461065.35,0,0,1,0.7894110382036944,0
899641,250.0,273.57142857142856,0.0,396485.6346875027,0.0,0.0,1394119.7521132194,1.0,0.0,0.0,0.0,0.0,0.0,262552.5232256528,439.0,0.0,45.0,0.0,233659.89811331703,1.0,3205.0,211262.5157306004,425.0,0.0,28000.0,221817.6814313364,0.0,44977.33498130487,0.0,0.0,3,170440.62799166667,105.8353101861836,6394,103,38244.2,52891.073681581416,675521.3,14263.798601409471,216118.98613902187,1494,0.046,190.0,2443.59704680883,306095.5867987466,412105.742893046,420,208262.0054984745,233.48199227972867,2210.115054529101,34222.51915131207,944379.8652115922,13241.234620647358,4451373.5667357845,0.0,33919.33632754761,14071.506202451006,4829112.384220451,6951,190955,13108.439830603762,11604.7833024189,753.5696885657535,233.48199227972867,1026,377738.8174846645,13815,36914.48812624629,69440,78,221503.24011912185,4021.5,11645781.75,675.0,130498.4,33.0,525519.0,675.0,5761511.0,0.0,155209694.27000007,11399024464.2301,1485484,464120285951.2765,6461065.35,0,0,1,0.7644990201889008,0
899917,284.5,273.57142857142856,0.0,396485.6346875027,0.0,0.0,1394119.7521132194,1.0,0.0,0.0,0.0,0.0,0.0,262552.5232256528,439.0,0.0,45.0,0.0,233659.89811331703,1.0,3205.0,211262.5157306004,425.0,0.0,28000.0,221817.6814313364,0.0,44977.33498130487,0.0,0.0,3,170440.62799166667,105.8353101861836,6394,103,38244.2,52891.073681581416,675521.3,14263.798601409471,216118.98613902187,1494,0.046,191.859,2859.4985571337565,306095.5867987466,412105.742893046,372,208262.0054984745,86.94674511861486,2772.551812015141,22493.234588107047,944379.8652115922,13241.234620647358,4451373.5667357845,0.0,33919.33632754761,14670.673540637266,4829112.384220451,6951,190955,13526.37812517941,11604.7833024189,1102.554210925951,86.94674511861486,647,377738.8174846645,13815,24446.062536919755,69440,73,221503.24011912185,5913.0,11645781.75,675.0,130498.4,36.0,310091.5,675.0,5761511.0,0.0,155209694.27000007,11399024464.2301,1485484,464120285951.2765,6461065.35,0,0,1,0.7710011824534025,0
899971,462.0,273.57142857142856,0.0,396485.6346875027,0.0,0.0,1394119.7521132194,1.0,0.0,0.0,0.0,0.0,0.0,262552.5232256528,439.0,0.0,45.0,0.0,233659.89811331703,1.0,3205.0,211262.5157306004,425.0,0.0,28000.0,221817.6814313364,0.0,44977.33498130487,0.0,0.0,3,170440.62799166667,105.8353101861836,6394,103,38244.2,52891.073681581416,675521.3,14263.798601409471,216118.98613902187,1494,0.046,190.391,1451.8607352996291,306095.5867987466,412105.742893046,346,208262.0054984745,80.48195480268336,1371.3787804969456,32279.240659388382,944379.8652115922,13241.234620647358,4451373.5667357845,0.0,33919.33632754761,11824.19518045198,4829112.384220451,6951,190955,11094.610800884466,11604.7833024189,520.0876962860248,80.48195480268336,963,377738.8174846645,13815,34846.879536507506,69440,41,221503.24011912185,2775.5,11645781.75,675.0,130498.4,25.0,168157.0,675.0,5761511.0,0.0,155209694.27000007,11399024464.2301,1485484,464120285951.2765,6461065.35,0,0,1,0.7514118754030972,0
900018,305.0,273.57142857142856,0.0,396485.6346875027,0.0,0.0,1394119.7521132194,1.0,0.0,0.0,0.0,0.0,0.0,262552.5232256528,439.0,0.0,45.0,0.0,233659.89811331703,1.0,3205.0,211262.5157306004,425.0,0.0,28000.0,221817.6814313364,0.0,44977.33498130487,0.0,0.0,3,170440.62799166667,105.8353101861836,6394,103,38244.2,52891.073681581416,675521.3,14263.798601409471,216118.98613902187,1494,0.046,192.429,889.5176704268637,306095.5867987466,412105.742893046,395,208262.0054984745,38.78874189558895,850.7289285312745,20279.652906886797,944379.8652115922,13241.234620647358,4451373.5667357845,0.0,33919.33632754761,15797.836096187157,4829112.384220451,6951,190955,14148.190914220007,11604.7833024189,1607.9039774352432,38.78874189558895,581,377738.8174846645,13815,22228.73315116853,69440,33,221503.24011912185,8627.5,11645781.75,675.0,130498.4,48.0,323542.5,675.0,5761511.0,0.0,155209694.27000007,11399024464.2301,1485484,464120285951.2765,6461065.35,0,0,1,0.7948231195716082,0
900026,125.0,273.57142857142856,0.0,396485.6346875027,0.0,0.0,1394119.7521132194,1.0,0.0,0.0,0.0,0.0,0.0,262552.5232256528,439.0,0.0,45.0,0.0,233659.89811331703,1.0,3205.0,211262.5157306004,425.0,0.0,28000.0,221817.6814313364,0.0,44977.33498130487,0.0,0.0,3,170440.62799166667,105.8353101861836,6394,103,38244.2,52891.073681581416,675521.3,14263.798601409471,216118.98613902187,1494,0.046,189.76,3042.588914289996,306095.5867987466,412105.742893046,553,208262.0054984745,3.747704530974778,3038.841209759021,40371.31426430537,944379.8652115922,13241.234620647358,4451373.5667357845,0.0,33919.33632754761,18544.515234418926,4829112.384220451,6951,190955,17577.70115804071,11604.7833024189,757.3173930967282,3.747704530974778,1227,377738.8174846645,13815,43282.52395430161,69440,90,221503.24011912185,4041.5,11645781.75,675.0,130498.4,34.0,544963.0,675.0,5761511.0,0.0,155209694.27000007,11399024464.2301,1485484,464120285951.2765,6461065.35,0,0,1,0.7830524065150954,0
910190,140.0,273.57142857142856,0.0,396485.6346875027,0.0,0.0,1394119.7521132194,1.0,0.0,0.0,0.0,0.0,0.0,262552.5232256528,439.0,0.0,45.0,0.0,233659.89811331703,1.0,3205.0,211262.5157306004,425.0,0.0,28000.0,221817.6814313364,0.0,44977.33498130487,0.0,0.0,3,170440.62799166667,105.8353101861836,6394,103,38244.2,52891.073681581416,675521.3,14263.798601409471,216118.98613902187,1494,0.046,191.859,2712.401154292996,306095.5867987466,412105.742893046,372,208262.0054984745,86.94674511861486,2625.4544091743805,22493.234588107047,944379.8652115922,13241.234620647358,4451373.5667357845,0.0,33919.33632754761,14718.808113723326,4829112.384220451,6951,190955,13574.51269826547,11604.7833024189,1102.554210925951,86.94674511861486,647,377738.8174846645,13815,24446.062536919755,69440,71,221503.24011912185,5913.0,11645781.75,675.0,130498.4,36.0,310091.5,675.0,5761511.0,0.0,155209694.27000007,11399024464.2301,1485484,464120285951.2765,6461065.35,0,0,1,0.769242109526661,0
914599,100.0,267.85714285714283,0.0,277176.4252144702,0.0,0.0,883250.0188524646,1.0,0.0,0.0,0.0,0.0,0.0,163056.31812471643,352.0,0.0,40.0,0.0,134902.072557591,1.0,3282.0,118254.37099769428,352.0,0.0,0.0,160869.93711123354,0.0,36907.01720589338,0.0,0.0,0,97292.94655885568,105.8353101861836,5349,77,27336.5,39611.82337267906,430313.0,8694.137074246084,137125.0589562428,1451,0.038,148.582,2408.0562060889924,273503.0884307813,281186.12014902727,612,151841.58348254173,123.27868852459017,2284.777517564402,30141.32155215454,513597.72524835175,8951.143886290663,3895336.031295765,0.0,31164.18628956651,14521.925207482602,4235833.476018626,6355,170630,13591.59285539516,7633.351851568389,914.4072935394306,123.27868852459017,1338,340497.44472285814,12342,31292.205348968484,57281,95,160792.72736883236,4888.0,9276534.0,494.0,73860.5,36.0,950394.0,494.0,4779726.0,656.0,167379464.79000005,11716093945.7537,1572995,487612159734.7412,6583937.150000001,0,0,1,0.7061399956640979,0
914662,380.0,268.7142857142857,0.0,326964.2030706717,0.0,0.0,967896.350744252,1.0,0.0,0.0,,0.0,0.0,183590.37060201188,365.0,0.0,41.0,0.0,155492.7446462636,1.0,3861.0,138987.907572627,365.0,0.0,1000.0,190496.68372646545,0.0,45550.513138425136,0.0,0.0,1,116912.05241462446,105.8353101861836,6257,104,37642.5,40097.38794303883,488802.0,10889.34259898794,159990.41428657467,1692,0.039,156.58,607.0043264210055,279453.27878005785,334260.89968280884,154,179417.041366393,75.71236759659854,531.291958824407,8695.60490209894,592305.3785059946,12391.641193052936,3984320.435162708,0.0,31365.292795470872,3868.044159331643,4331609.532199953,7778,174655,3702.260182008056,10293.097221346528,165.78397732358644,75.71236759659854,457,347289.09703724546,14556,9033.817994122466,59061,23,191808.682559446,889.0,12267204.0,594.0,92589.5,3.0,281689.0,594.0,10176322.0,902.0,165294072.07000005,20439630835.965004,1554571,490812058937.4114,7321240.0,0,0,1,0.7168856024714422,0
918797,401.0,,0.0,350016.77159123024,0.0,0.0,1164557.9391012471,1.0,0.0,0.0,,0.0,0.0,221933.63255544603,393.0,0.0,13.0,0.0,191415.03920976663,1.0,3650.0,173501.5172965157,389.0,0.0,1000.0,152968.90806679867,0.0,35452.985272567326,0.0,0.0,1,145763.60850060248,105.8353101861836,6096,82,35144.0,47294.9683595172,413928.24,12515.899051800216,169609.49036068743,1433,0.043,175.801,5389.74181994553,292499.11353778414,357358.6735447394,233,141636.23576463427,398.74267805842624,4990.999141887103,21411.968809461632,730527.631524143,11296.821562535142,4196859.708829647,0.0,33085.295639281685,9194.353244039849,4559183.831302363,4696,182672,8547.130918180803,9691.133984782406,647.2223258590456,398.74267805842624,748,362324.1224727135,14273,22617.430884602472,64212,115,152933.0573271694,3469.5,15239028.5,651.0,113789.5,16.0,102851.25,651.0,7260895.25,67.0,159595927.92999998,19649679029.8866,1518586,475553501861.6845,7084322.199999999,0,0,0,0.7103797893610806,0
919622,260.0,51.57142857142857,0.0,,0.0,0.0,8623.4533576255,0.0,0.0,0.0,0.0,0.0,0.0,10292.046973865146,34.0,0.0,0.0,0.0,10140.11128069234,0.0,1531.0,7991.565678381457,34.0,0.0,0.0,,0.0,4181.762228184351,0.0,0.0,0,7555.651061745102,0.0,9987,81,4512.0,5154.439782159011,61894.72000000001,3211.1701886380133,48853.27003222164,1437,0.056,26.765,3370.518239281092,17257.349610889774,119853.7522218847,2991,32674.94891442485,402.2922854314218,2968.22595384967,19871.24306193497,136253.26103948042,2484.192077369077,223580.0878705031,0.0,1815.2129532975543,13827.170436371953,244833.67696142747,9370,53208,12903.305155738344,2216.584882398884,684.9268905643138,200.4797806716929,4887,21253.589090924448,26944,21254.22482233804,53208,607,35159.14099179392,3597.51,2270540.74,1614.0,44098.34,168.0,397296.4501,1614.0,570223.9627,0.0,397024816.2200001,14981698964.6102,11888792,368614404765.4284,27639338.639999997,0,1,0,1.0,0
928117,115.0,268.0,0.0,296359.0915710576,0.0,0.0,903603.8867681556,1.0,0.0,0.0,0.0,0.0,0.0,169648.91765633234,356.0,0.0,42.0,0.0,141223.5693076664,1.0,3498.0,124561.51402927184,356.0,0.0,1000.0,171897.54281497723,0.0,40873.67520570231,0.0,0.0,1,103178.73003071436,105.8353101861836,5638,80,28985.5,42773.30665153184,455008.5,9147.69155676524,143857.79312063227,1628,0.038,157.408,2474.9000694353213,274576.2500232872,297543.777900387,817,163050.62838435953,412.48334490588695,2062.4167245294348,44646.4999038172,533225.9998682325,9343.157270510996,3916695.281881245,0.0,31218.51884225972,20767.183575625917,4258336.145807853,6869,171582,18542.25066515995,7955.107624547504,2224.932910465967,412.48334490588695,1988,341640.8639266052,13040,47805.98306312567,57566,87,172393.7856548705,12456.0,10309944.0,524.0,78368.5,53.0,4588783.0,524.0,5828813.0,652.0,167190631.02000007,11993564652.2799,1571501,487556427920.8671,6719271.19,0,0,1,0.7805664845921252,0
928186,100.0,9.142857142857142,0.0,144768.55197057698,0.0,1.0,256334.4706839532,0.0,0.0,0.0,0.0,0.0,0.0,67185.48426023505,128.0,0.0,31.0,0.0,67185.48426023505,0.0,3626.0,67185.48426023505,128.0,377.025975750906,571000.0,66432.63231606837,0.0,20975.75387314764,1.0,0.0,34,63507.85346631591,0.0,6942,105,18210.0,16256.397170734092,237993.01,6555.230930960394,87871.47672502682,1395,0.05,69.626,645.4691769285473,17517.4892174345,169716.1137331926,735,80911.15582447668,11.228805629374556,634.2403712991729,16880.93471064971,298205.23539242224,4918.956294999549,298205.23539242224,0.0,339.9146969219352,7843.689411236312,317463.01522167097,6957,24676,7445.815398435475,4669.865334004622,364.9361829546731,11.228805629374556,1539,19257.779829248822,14506,17568.557674704298,24676,72,85830.11211947625,1950.0,2547476.6001,763.0,53680.98,36.0,104000.0,763.0,884774.0,2.0,3070788662.0900025,490011339674.937,32866155,5761078260253.78,288897686.62,0,0,1,0.7322440095494477,0
928234,120.0,269.1428571428572,0.0,344033.4359440627,0.0,0.0,1006795.9637992694,1.0,0.0,0.0,0.0,0.0,0.0,192139.6930372599,377.0,0.0,42.0,0.0,164649.75638436887,1.0,4056.0,147685.15405645105,377.0,0.0,1000.0,194093.51168861697,0.0,47393.28664682001,0.0,0.0,1,125126.99903028154,105.8353101861836,6505,50,33196.5,26776.547779372053,489713.5,11082.52509092941,166311.68868780645,1127,0.039,154.417,1155.444099262642,281200.9431770398,350195.29948211,569,183169.4384024484,0.0,1155.444099262642,28479.075277969747,626859.3539311041,10977.881226467083,4022670.473687356,0.0,31439.88626108328,14584.253471572394,4371841.083822048,7994,176393,13841.842272710252,9919.678847955513,693.753041134858,0.0,1268,349170.6101346904,15216,29846.94870778898,60175,51,194147.3196289155,3707.0,12831765.0,619.0,97281.5,35.0,95140.0,619.0,8611812.0,600.0,164968852.62,19667852843.510105,1551985,489438341183.1888,7405944.029999999,0,0,1,0.7143761912678572,0
